iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,desviacion,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
14.0,0.045811745338142945,-0.014513188100319428,0.8683801311507613,0.4956867107294198,0.2865619788206322,2023-07-12_14:57:25,10,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.045270469971001995,0.00041978714950270283,0.8474899016651007,0.5308113510037508,0.3237911330265951,2023-07-12_14:57:25,15,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04431805294007153,0.0002578104745933577,0.8444210978627614,0.5356798885696643,0.32950001599382295,2023-07-12_14:57:25,20,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.05077122524380778,-0.0004841806867565074,0.8686236415312285,0.4954722342796721,0.28336824065969646,2023-07-12_14:57:25,25,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.04369679559022296,-0.002195315477319425,0.8266283157114321,0.5627439988609704,0.36188538240117507,2023-07-12_14:57:25,30,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.04824466258287445,-0.009984573263054457,0.8564930495306744,0.5160619772880001,0.3086414692560481,2023-07-12_14:59:35,5,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04507940355688392,-0.012265443363963117,0.8425288331769994,0.5385115822008746,0.3350207200185615,2023-07-12_14:59:35,10,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.045587027445435566,0.0045627283167085165,0.8493580744444115,0.5277973502078137,0.31965260485612085,2023-07-12_14:59:35,15,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.04686059523373953,-0.011243963464099992,0.8658844478432123,0.5001176824197217,0.29079546716153826,2023-07-12_14:59:35,20,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04655462177470421,-0.0032058645718957787,0.8475328365034263,0.5307332790402378,0.32429666331254536,2023-07-12_14:59:35,25,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04329188400879569,0.0071980299475057005,0.8515427308466448,0.5242357922796894,0.3151368486733334,2023-07-12_14:59:35,30,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.045627023093402386,0.001043764966847797,0.838446442678056,0.5449830027764236,0.34030691067884433,2023-07-12_15:01:46,5,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.04458052851259814,-0.010360185087079737,0.8275873207406448,0.5612413857818065,0.36143402571601174,2023-07-12_15:01:46,10,0.268,0.7,16,0.0001,0.0001,1000,6
13.0,0.044548761099577006,0.002184350171129344,0.8658787453656513,0.5002491648552102,0.28831747444963585,2023-07-12_15:01:46,15,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.043907035142183325,-0.0018754309167172988,0.8430747915093573,0.5377930630645308,0.3323123215068411,2023-07-12_15:01:46,20,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.046802580822259195,0.000856467560701116,0.8680227371716333,0.4965237096215882,0.28431712313230023,2023-07-12_15:01:46,25,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.041296704672276974,0.005633759828607288,0.840309165052421,0.5420781935100292,0.33623316636021383,2023-07-12_15:01:46,30,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.04793536476791071,0.0033616666598869707,0.8614371105458013,0.5078531320881743,0.2968036398278344,2023-07-12_15:04:15,5,0.268,0.7,16,0.0001,0.0001,1000,6
22.0,0.047272235620767974,0.009352969830497384,0.8554991767032948,0.5177196930920582,0.3072869224621658,2023-07-12_15:04:15,10,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.04443090409040451,4.235923875041713e-06,0.8224010703865018,0.5689081467242253,0.36896187509818174,2023-07-12_15:04:15,15,0.268,0.7,16,0.0001,0.0001,1000,6
23.0,0.047991103027016646,0.003251544435809962,0.8546781760592574,0.5191479970363007,0.30981552972761817,2023-07-12_15:04:15,20,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.046593247912824286,-0.010280440949214435,0.8562469312104327,0.5164644279392399,0.30916260748533875,2023-07-12_15:04:15,25,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.04968156898394378,-0.0016653899203897648,0.8714728522326884,0.4904409182540093,0.2779092788899067,2023-07-12_15:04:15,30,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04892910271883019,0.014886049305752318,0.8755182552382653,0.482955681487039,0.2667883490211192,2023-07-12_15:06:25,5,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04428402055054903,-3.484075733918091e-05,0.8433936856683144,0.5372960913322732,0.33143734212020376,2023-07-12_15:06:25,10,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04360679909587069,0.011428343987303595,0.8407374276772017,0.5413224276311023,0.3346210921919545,2023-07-12_15:06:25,15,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04375379625707865,0.009905286297929604,0.8579014326660473,0.5137188113480949,0.30258872406641646,2023-07-12_15:06:25,20,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04423613939434433,0.00617685729335778,0.858679307328744,0.5124760419760185,0.3016785210850614,2023-07-12_15:06:25,25,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04266251716762781,0.014795088144744506,0.8516972524894681,0.5238252527978011,0.31371928280044914,2023-07-12_15:06:25,30,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.045056349597873094,-0.008703327742441827,0.8426356556823066,0.5384137849823838,0.3342249204094977,2023-07-12_15:08:47,5,0.268,0.7,16,0.0001,0.0001,1000,6
22.0,0.04576043132692577,-0.006152510880900603,0.8498029223760577,0.527064644736272,0.32056208600668046,2023-07-12_15:08:47,10,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.04522628430277109,-0.003805276739772792,0.8489481116041541,0.528462509240414,0.32176228109877314,2023-07-12_15:08:47,15,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.045342235360294844,0.004041801583485384,0.8495257589898447,0.5275316565408069,0.31941936097440593,2023-07-12_15:08:47,20,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04619895154610276,0.01001028373651571,0.8391734991823769,0.5437716731216509,0.3376796837507046,2023-07-12_15:08:47,25,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04730246402323246,0.007176731009136566,0.8619021434795235,0.5070238550575555,0.2952666671458847,2023-07-12_15:08:47,30,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04417433217167854,-0.0009447635787904073,0.8387204526390549,0.5445613920823978,0.34011227324036897,2023-07-12_15:11:03,5,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04469969356432604,0.00407761031407186,0.8417463831130971,0.5398577586829197,0.33383308151531804,2023-07-12_15:11:03,10,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04694378841668478,0.0063264143675818875,0.8571606466459428,0.5150102934143731,0.3045770282793289,2023-07-12_15:11:03,15,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04690823238343098,0.0014475495435936764,0.8796104501210684,0.4756925063926593,0.2607801738116167,2023-07-12_15:11:03,20,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.04757446702569791,-0.0037606266237518618,0.8505583515012407,0.5258672345553475,0.31874623854279444,2023-07-12_15:11:03,25,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.04541749041527675,0.015157848226171567,0.8388347947869637,0.5441749963861486,0.337594031037528,2023-07-12_15:11:03,30,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.044583821669220924,-0.00844487672062169,0.8316288810956884,0.5552675825083854,0.35400074520002495,2023-07-12_15:13:14,5,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.0470766494981953,0.003246169367682058,0.8568959537138398,0.5154791818233644,0.30558280189618414,2023-07-12_15:13:14,10,0.268,0.7,16,0.0001,0.0001,1000,6
13.0,0.04380447184666991,0.0029369789609831015,0.8461624421872233,0.5329169687543612,0.3258625098557056,2023-07-12_15:13:14,15,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.0469574853777901,0.013748695730810454,0.8596589860381518,0.5106832688561063,0.29860015466375106,2023-07-12_15:13:14,20,0.268,0.7,16,0.0001,0.0001,1000,6
12.0,0.0468496880494063,-0.0013949873983626667,0.8406389180691384,0.5415941870420203,0.3366926749433951,2023-07-12_15:13:14,25,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.04346147365868244,0.0015400810483431355,0.8448912173348981,0.5349359391747001,0.32843237174416173,2023-07-12_15:13:14,30,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04638538975268701,0.0038169471186234993,0.8663615745894768,0.49940269621772776,0.28708135812846236,2023-07-12_15:15:31,5,0.268,0.7,16,0.0001,0.0001,1000,6
13.0,0.04765790514647969,-0.004779140756762368,0.8682322093651859,0.4961350526161957,0.284940555006178,2023-07-12_15:15:31,10,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04588842205703259,-0.008076106395360516,0.8479614836359335,0.5299963195866904,0.32431578781482884,2023-07-12_15:15:31,15,0.268,0.7,16,0.0001,0.0001,1000,6
25.0,0.04458940075710416,-0.0033228611910128786,0.8500096433580326,0.5267566466518059,0.31970009074572264,2023-07-12_15:15:31,20,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04961214447394018,0.008475933114539369,0.555793947937775,0.8312768768548656,0.7426933267877907,2023-07-12_15:15:31,25,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04429220082238318,-0.010752033892480268,0.8464756276058182,0.5323188946829812,0.3275234900934463,2023-07-12_15:15:31,30,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.04438348114490616,-0.002129651373057695,0.8398477397874549,0.5428178686805847,0.3382478204898371,2023-07-12_15:17:50,5,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04744380060583353,0.008002748467894156,0.8603410207776575,0.5096560447833596,0.2981699068911562,2023-07-12_15:17:50,10,0.268,0.7,16,0.0001,0.0001,1000,6
13.0,0.04455810319632382,-0.007265731943157814,0.8276797612074293,0.5611536527787581,0.36079427653011503,2023-07-12_15:17:50,15,0.268,0.7,16,0.0001,0.0001,1000,6
22.0,0.04327315790578751,-0.0010742490109761525,0.8517108125977388,0.5240110091335505,0.3161363788909696,2023-07-12_15:17:50,20,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.042930141557008035,-0.001347650270545109,0.8595317824764462,0.5110805208101864,0.30129377831479215,2023-07-12_15:17:50,25,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.046143015846610215,0.006861425932715482,0.853344247909292,0.5213027099433634,0.3117782101129481,2023-07-12_15:17:50,30,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.0464508486911664,0.013579771982395971,0.8437025176041163,0.5366392191979469,0.3288606321682099,2023-07-12_15:19:59,5,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.0481989304535093,0.004560275485235025,0.8634075780246252,0.5044864300426222,0.2927601854280782,2023-07-12_15:19:59,10,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04692614357918501,-0.001646336969898657,0.8538984531236268,0.5204370483811264,0.31210240489015395,2023-07-12_15:19:59,15,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.0458478936925549,-0.0021410611527506573,0.8426679024528093,0.5384294030167027,0.3331005826157103,2023-07-12_15:19:59,20,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.04551268042996526,0.011990018461272454,0.8627283957430611,0.5055254243219647,0.2928828953280674,2023-07-12_15:19:59,25,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.048109759110958446,0.013619650154843862,0.5641550697765303,0.8255565167661738,0.7322571959512117,2023-07-12_15:19:59,30,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04750283109024209,-0.0020865313033247043,0.851919239600604,0.5236690324865974,0.3159118975553266,2023-07-12_15:22:07,5,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.046239765360952444,0.01207922219356535,0.8692711457494106,0.49418798807610187,0.27990747995645043,2023-07-12_15:22:07,10,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.04736728779971602,0.0018414102267857112,0.8651063218169363,0.5015851484650921,0.289896621651601,2023-07-12_15:22:07,15,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.044284489005804104,0.010028613948570124,0.8339303177022296,0.551778626008048,0.3471755197826292,2023-07-12_15:22:07,20,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.046079927589745384,0.009257416508189713,0.8470260995616058,0.5314706830118164,0.32330341718188177,2023-07-12_15:22:07,25,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.046402807347476496,0.010493198565374064,0.7989591281423996,0.6012937754058362,0.4073685653199043,2023-07-12_15:22:07,30,0.268,0.7,16,0.0001,0.0001,1000,6
11.0,0.04759709257632494,0.010803632503593744,0.863260265820188,0.5046434335060603,0.292027016223188,2023-07-12_15:24:22,5,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04534908244386476,0.001748935446912253,0.863097567665404,0.5050341868773499,0.2938453034189607,2023-07-12_15:24:22,10,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.047789234668016434,-0.009695242252558854,0.8722473786140906,0.4889688259782124,0.2779281862846421,2023-07-12_15:24:22,15,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.04518685024231679,-0.004081707870983237,0.845832933856125,0.5334322709259312,0.32758862962350377,2023-07-12_15:24:22,20,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04592851083725784,0.009603293601039224,0.840607670777537,0.541559341699482,0.33511531333885675,2023-07-12_15:24:22,25,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.046206864528358635,-0.015341236087328472,0.8684058830723762,0.49561665500727414,0.2866810641629873,2023-07-12_15:24:22,30,0.268,0.7,16,0.0001,0.0001,1000,6
12.0,0.0450353506021202,-0.0008256566978539168,0.856717534042878,0.5157852122293809,0.30660276288151617,2023-07-12_15:26:41,5,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04386807186529107,-0.007334024592233017,0.8332184400178311,0.5528953276141266,0.3509988071949785,2023-07-12_15:26:41,10,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04254936426878122,0.015393798204722203,0.8526378959031907,0.5222754536129494,0.3118482511391402,2023-07-12_15:26:41,15,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04535551602021032,0.007698565335458619,0.8274318169291827,0.5615134196304193,0.3590776725403679,2023-07-12_15:26:41,20,0.268,0.7,16,0.0001,0.0001,1000,6
24.0,0.0435610846616337,-0.007603261062114709,0.8483599589532523,0.5293652524165685,0.32349555376429473,2023-07-12_15:26:41,25,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04717390006408097,-0.014961174613714757,0.8521971788872328,0.5230068178817745,0.3176488317427462,2023-07-12_15:26:41,30,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.04836360970512136,0.006236632261253669,0.8672173839513763,0.49789066409259874,0.2849730335333776,2023-07-12_15:29:00,5,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04827319923788309,0.003943434959734005,0.8667284093289545,0.49876478803421836,0.28633470652268767,2023-07-12_15:29:00,10,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.045526118017733354,0.016806112493498337,0.8405268882057265,0.541509099448988,0.33427664235549576,2023-07-12_15:29:00,15,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04519527452066688,-0.0033062452658748362,0.8349112939887111,0.5503745996249626,0.347346408980758,2023-07-12_15:29:00,20,0.268,0.7,16,0.0001,0.0001,1000,6
22.0,0.04602148151025176,-0.0016815789207151508,0.8494465730982624,0.5276719546687615,0.32048199168030944,2023-07-12_15:29:00,25,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04647390823811395,-0.008180653049446259,0.8429748649656474,0.5378907453673404,0.3335179122729511,2023-07-12_15:29:00,30,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.048493752256035805,0.0011229809162910918,0.864447728738762,0.5027214568647907,0.29131412076566865,2023-07-12_15:31:39,5,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.048550049774349666,0.0015629328131617258,0.8582660236002804,0.513202679235392,0.3032331343209536,2023-07-12_15:31:39,10,0.268,0.7,16,0.0001,0.0001,1000,6
13.0,0.04608052130788566,-0.004438654821341563,0.8501838469854764,0.5264672113896108,0.31956082881996306,2023-07-12_15:31:39,15,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.043097259942443955,0.015240539340655964,0.8532411090746276,0.5212939053410328,0.3107223626885236,2023-07-12_15:31:39,20,0.268,0.7,16,0.0001,0.0001,1000,6
24.0,0.045363433193415674,-0.014440325858997845,0.8566849986076919,0.5156377508965233,0.3091039122752879,2023-07-12_15:31:39,25,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.04489821474999264,0.008459639773466891,0.8541339575066801,0.5199842470006952,0.3100297872323539,2023-07-12_15:31:39,30,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.0463939006440348,0.01493909492760168,0.8569257475632414,0.5152233366278394,0.30370899599120815,2023-07-12_15:33:48,5,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.04648705571889884,0.00525561254156892,0.8685678324019546,0.4955424291151898,0.28245847900369736,2023-07-12_15:33:48,10,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.04692846070975186,0.0010955336065920497,0.8520690232089432,0.5234282945102167,0.3151066860851167,2023-07-12_15:33:48,15,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.046206111554059986,0.0026768913782540685,0.8537395878021881,0.5206933363044884,0.31169132654977394,2023-07-12_15:33:48,20,0.268,0.7,16,0.0001,0.0001,1000,6
13.0,0.046038183383644675,0.005994331487129368,0.8375051039568606,0.546396622277472,0.34128489515481514,2023-07-12_15:33:48,25,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04747356893494843,-0.004248103881226813,0.8626243633432665,0.5058272050612131,0.29582651230006934,2023-07-12_15:33:48,30,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.04687974043190481,-3.918530537625197e-05,0.8593525190415257,0.5113836587939589,0.30141383990402626,2023-07-12_15:36:27,5,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.04818800464272505,0.005451810381621217,0.8611652926800463,0.5082957962120611,0.2969836814929274,2023-07-12_15:36:27,10,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.04098452441394457,0.009478547590408608,0.8162042640979501,0.5776856899767383,0.37841493198100745,2023-07-12_15:36:27,15,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.04392383852973605,-0.0036253473594906505,0.8526859920217478,0.5224111942391844,0.31472633046854587,2023-07-12_15:36:27,20,0.268,0.7,16,0.0001,0.0001,1000,6
22.0,0.04576583299785979,-0.01021412635345354,0.8550238179487304,0.5184881313619554,0.31146712671046045,2023-07-12_15:36:27,25,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.047172314487397685,-0.011448498346283408,0.8781290365610153,0.47828686688434,0.2664496870320215,2023-07-12_15:36:27,30,0.268,0.7,16,0.0001,0.0001,1000,6
